,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
94,20.0,Miami,Sony Ericsson Open,31/03/2019,Masters 1000,Outdoor,Hard,The Final,3.0,Federer R.,Isner J.,5.0,9.0,4600.0,3485.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.3,4.01,1.3,4.5,1.25,4.03
0,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Popyrin A.,Lopez F.,86.0,64.0,873.0,1066.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.4,3.22,1.4,3.4,1.36,3.13
1,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Herbert P.H.,Sousa P.,74.0,111.0,972.0,716.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.26,4.38,1.26,6.7,1.19,4.68
2,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Norrie C.,Nishioka Y.,56.0,66.0,1140.0,1046.0,6.0,1.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.37,1.68,2.34,1.71,2.58,1.61,2.31
3,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Ymer M.,Tabilo A.,95.0,167.0,820.0,431.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.63,2.43,1.69,2.43,1.63,2.27
4,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Giron M.,Paul T.,88.0,53.0,864.0,1155.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.42,1.64,2.43,1.71,2.27,1.63
5,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Lu Y.,Querrey S.,1020.0,63.0,10.0,1073.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,6.0,1.12,8.28,1.11,8.55,1.12,7.14,1.1
6,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Gaston H.,Koepfer D.,162.0,54.0,445.0,1146.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.05,1.43,3.35,1.46,2.99,1.39
7,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Escobedo E.,Lorenzi P.,205.0,157.0,343.0,457.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.3,1.27,4.35,1.24,4.02
8,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Hanfmann Y.,Johnson S.,108.0,82.0,750.0,885.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.69,2.3,1.81,2.3,1.71,2.14
9,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Berankis R.,Gaio F.,89.0,142.0,860.0,526.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.63,2.43,1.67,2.47,1.62,2.29
10,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Duckworth J.,Zverev M.,104.0,280.0,771.0,209.0,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.37,1.65,2.39,1.73,2.5,1.62,2.29
11,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Harris L.,Nava E.,52.0,556.0,1175.0,57.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.24,4.53,1.25,4.8,1.21,4.35
12,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Mcdonald M.,Pospisil V.,120.0,67.0,633.0,1033.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.88,2.02,1.95,2.06,1.82,1.99
13,16.0,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Djere L.,Vesely J.,57.0,71.0,1131.0,993.0,6.0,3.0,5.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.37,1.57,2.47,1.61,2.65,1.61,2.44,1.55
14,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Ruusuvuori E.,Alcaraz C.,83.0,132.0,881.0,561.0,6.0,4.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.37,1.62,2.46,1.65,2.5,1.58,2.39
15,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Tiafoe F.,Travaglia S.,58.0,70.0,1120.0,1024.0,5.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.71,1.38,3.71,1.33,3.28
16,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Kokkinakis T.,Mochizuki S.,243.0,654.0,258.0,39.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.14,6.93,1.16,8.0,1.11,6.62
17,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Kukushkin M.,Draper J.,105.0,316.0,769.0,159.0,7.0,5.0,,,,,,,,,1.0,0.0,Retired,1.5,2.62,1.5,2.79,1.54,2.8,1.49,2.64
18,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Ivashka I.,Kwon S.W.,116.0,79.0,673.0,910.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.48,1.61,2.75,1.63,2.46,1.55
19,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Fratangelo B.,Verdasco F.,233.0,72.0,277.0,985.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.45,2.99,1.45,3.2,1.4,2.96
20,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Kudla D.,Chardy J.,123.0,49.0,608.0,1190.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,3.47,1.36,3.6,1.39,3.31,1.33
21,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Thompson J.,Delbonis F.,60.0,80.0,1104.0,906.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.63,2.44,1.71,2.46,1.62,2.29
22,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Uchiyama Y.,Caruso S.,110.0,85.0,716.0,876.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.09,1.43,3.2,1.43,3.04,1.39
23,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Cilic M.,Coria F.,45.0,84.0,1373.0,878.0,6.0,3.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.5,1.18,5.59,1.23,5.75,1.17,5.07
24,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Kecmanovic M.,Broady L.,46.0,158.0,1364.0,457.0,7.0,5.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.33,3.4,1.32,3.78,1.35,3.8,1.3,3.52
25,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Dzumhur D.,Anderson K.,126.0,91.0,599.0,845.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.32,1.37,3.32,1.43,3.07,1.37
26,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Galan D.E.,Seyboth Wild T.,113.0,125.0,702.0,606.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.96,1.94,2.05,1.95,1.93,1.88
27,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Sandgren T.,Martinez P.,62.0,93.0,1088.0,823.0,6.0,4.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.57,2.37,1.67,2.35,1.69,2.4,1.61,2.31
28,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Korda S.,Albot R.,87.0,77.0,865.0,936.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.07,1.43,3.15,1.4,2.93
29,16.0,Miami,Miami Open,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Musetti L.,Mmoh M.,94.0,181.0,823.0,393.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.59,2.52,1.61,2.8,1.55,2.45
30,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Sousa J.,O Connell C.,103.0,122.0,777.0,619.0,7.0,6.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,3.4,1.33,3.44,1.36,3.6,1.36,3.37,1.32
31,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,1st Round,3.0,Bedene A.,Fabbiano T.,59.0,178.0,1110.0,400.0,7.0,6.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.75,1.29,4.05,1.41,4.05,1.28,3.73
32,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Popyrin A.,Opelka R.,86.0,41.0,873.0,1457.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.19,1.76,2.25,1.78,2.14,1.71
33,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Duckworth J.,Goffin D.,104.0,13.0,771.0,2795.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,5.0,1.16,5.82,1.17,6.0,1.18,5.38,1.15
34,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Lajovic D.,Escobedo E.,26.0,205.0,1895.0,343.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.6,2.51,1.72,2.51,1.62,2.31
35,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Fritz T.,Giron M.,32.0,88.0,1775.0,864.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.6,2.5,1.6,2.77,1.52,2.52
36,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Norrie C.,Dimitrov G.,56.0,16.0,1140.0,2620.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.75,1.51,2.85,1.57,2.59,1.5
37,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Struff J.L.,Berankis R.,42.0,89.0,1450.0,860.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.11,1.46,3.35,1.38,3.08
38,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ymer M.,Basilashvili N.,95.0,38.0,820.0,1645.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.57,2.64,1.55,2.65,1.63,2.42,1.56
39,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Sinner J.,Gaston H.,31.0,162.0,1789.0,445.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.19,5.42,1.23,5.5,1.17,5.0
40,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Auger-Aliassime F.,Herbert P.H.,18.0,74.0,2561.0,972.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.5,2.8,1.54,2.8,1.49,2.63
41,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Medvedev D.,Lu Y.,2.0,1020.0,9940.0,10.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,23.0,1.02,20.77,1.03,35.0,1.01,17.77
42,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Khachanov K.,Hanfmann Y.,22.0,108.0,2200.0,750.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.81,1.24,4.85,1.21,4.41
43,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Bautista Agut R.,Harris L.,12.0,52.0,2910.0,1175.0,,,,,,,,,,,,,Walkover,1.36,3.2,1.32,3.79,1.4,4.0,1.31,3.51
44,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ruusuvuori E.,Zverev A.,83.0,7.0,881.0,6070.0,1.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,5.0,1.16,6.01,1.17,6.5,1.2,5.39,1.15
45,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Bublik A.,Djere L.,44.0,57.0,1385.0,1131.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.58,2.55,1.59,2.64,1.55,2.47
46,16.0,Miami,Miami Open,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Tiafoe F.,Evans D.,58.0,29.0,1120.0,1813.0,6.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.72,2.3,1.69,2.3,1.81,2.16,1.69
47,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Isner J.,Mcdonald M.,28.0,120.0,1850.0,633.0,2.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,2.1,1.72,2.06,1.85,2.14,1.87,2.04,1.78
48,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Sonego L.,Fratangelo B.,34.0,233.0,1668.0,277.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.6,2.51,1.66,2.55,1.56,2.42
49,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Nishikori K.,Bedene A.,39.0,59.0,1513.0,1110.0,7.0,6.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.37,3.39,1.41,3.4,1.36,3.14
50,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Raonic M.,Thompson J.,19.0,60.0,2450.0,1104.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.23,4.73,1.24,5.16,1.19,4.64
51,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Hurkacz H.,Kudla D.,37.0,123.0,1645.0,608.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.15,1.47,3.15,1.41,2.9
52,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Tsitsipas S.,Dzumhur D.,5.0,126.0,6950.0,599.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.81,1.11,9.0,1.09,7.61
53,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Musetti L.,Paire B.,94.0,33.0,823.0,1773.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.18,5.62,1.22,5.75,1.18,4.84
54,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Galan D.E.,De Minaur A.,113.0,23.0,702.0,2190.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,6.0,1.12,7.09,1.13,7.25,1.14,6.38,1.12
55,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Cilic M.,Garin C.,45.0,20.0,1373.0,2385.0,3.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.78,2.16,1.88,2.16,1.81,1.99
56,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Karatsev A.,Kukushkin M.,27.0,105.0,1888.0,769.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.19,5.38,1.2,5.63,1.17,5.09
57,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Humbert U.,Sousa J.,30.0,103.0,1790.0,777.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.24,4.61,1.25,5.0,1.21,4.4
58,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Mannarino A.,Kecmanovic M.,36.0,46.0,1661.0,1364.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.25,1.72,2.25,1.85,2.13,1.72
59,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Shapovalov D.,Ivashka I.,11.0,116.0,3000.0,673.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.11,6.5,1.13,7.02,1.14,7.45,1.12,6.32
60,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Fucsovics M.,Kokkinakis T.,40.0,243.0,1462.0,258.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.2,1.83,2.1,1.83,2.33,1.75,2.09
61,16.0,Miami,Miami Open,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Rublev A.,Sandgren T.,8.0,62.0,5101.0,1088.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.09,9.64,1.1,10.2,1.08,8.15
62,16.0,Miami,Miami Open,28/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Korda S.,Fognini F.,87.0,17.0,865.0,2570.0,1.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.5,1.58,2.55,1.59,2.6,1.53,2.5
63,16.0,Miami,Miami Open,28/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3.0,Schwartzman D.,Uchiyama Y.,9.0,110.0,3640.0,716.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.11,8.09,1.18,9.0,1.12,6.49
64,16.0,Miami,Miami Open,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Bautista Agut R.,Struff J.L.,12.0,42.0,2910.0,1450.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.75,1.3,3.92,1.31,4.2,1.27,3.75
65,16.0,Miami,Miami Open,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Isner J.,Auger-Aliassime F.,28.0,18.0,1850.0,2561.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.95,1.46,3.06,1.49,2.89,1.41
66,16.0,Miami,Miami Open,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Sinner J.,Khachanov K.,31.0,22.0,1789.0,2200.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.37,1.66,2.36,1.71,2.47,1.63,2.29
67,16.0,Miami,Miami Open,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Medvedev D.,Popyrin A.,2.0,86.0,9940.0,873.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.11,6.5,1.11,8.27,1.12,8.5,1.1,7.1
68,16.0,Miami,Miami Open,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Ruusuvuori E.,Ymer M.,83.0,95.0,881.0,820.0,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,1.5,2.62,1.51,2.78,1.57,2.78,1.49,2.62
69,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Fritz T.,Norrie C.,32.0,56.0,1775.0,1140.0,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.61,2.3,1.78,2.17,1.78,2.37,1.69,2.16
70,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Bublik A.,Duckworth J.,44.0,104.0,1385.0,771.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.44,3.02,1.48,3.07,1.42,2.87
71,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Tiafoe F.,Lajovic D.,58.0,26.0,1120.0,1895.0,1.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.55,2.65,2.1,2.72,1.59,2.42
72,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Raonic M.,Humbert U.,19.0,30.0,2450.0,1790.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.52,2.73,1.56,2.8,1.49,2.63
73,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Cilic M.,Musetti L.,45.0,94.0,1373.0,823.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.11,1.81,2.43,1.81,2.18,1.68
74,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Hurkacz H.,Shapovalov D.,37.0,11.0,1645.0,3000.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,3.06,1.43,3.06,1.49,2.76,1.45
75,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Rublev A.,Fucsovics M.,8.0,40.0,5101.0,1462.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.18,5.54,1.2,6.0,1.16,5.26
76,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Schwartzman D.,Mannarino A.,9.0,36.0,3640.0,1661.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.33,3.65,1.35,3.76,1.31,3.46
77,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Korda S.,Karatsev A.,87.0,27.0,865.0,1888.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.8,1.5,3.11,1.5,2.88,1.42
78,16.0,Miami,Miami Open,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Sonego L.,Galan D.E.,34.0,113.0,1668.0,702.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.28,1.41,3.46,1.35,3.2
79,16.0,Miami,Miami Open,30/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3.0,Tsitsipas S.,Nishikori K.,5.0,39.0,6950.0,1513.0,6.0,3.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.2,4.5,1.26,4.35,1.28,4.55,1.23,4.12
80,16.0,Miami,Miami Open,30/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Bautista Agut R.,Isner J.,12.0,28.0,2910.0,1850.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.5,1.56,2.6,1.62,2.75,1.53,2.49
81,16.0,Miami,Miami Open,30/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Sinner J.,Ruusuvuori E.,31.0,83.0,1789.0,881.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.8,1.5,3.3,1.43,2.82
82,16.0,Miami,Miami Open,30/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Bublik A.,Fritz T.,44.0,32.0,1385.0,1775.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.61,2.33,1.68,2.4,1.7,2.28,1.63
83,16.0,Miami,Miami Open,30/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Hurkacz H.,Raonic M.,37.0,19.0,1645.0,2450.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,3.2,1.36,3.0,1.45,3.25,1.45,2.99,1.39
84,16.0,Miami,Miami Open,30/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Medvedev D.,Tiafoe F.,2.0,58.0,9940.0,1120.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.2,1.18,6.5,1.15,5.49
85,16.0,Miami,Miami Open,30/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Korda S.,Schwartzman D.,87.0,9.0,865.0,3640.0,6.0,3.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.37,1.57,2.45,1.63,2.45,1.8,2.3,1.62
86,16.0,Miami,Miami Open,31/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Rublev A.,Cilic M.,8.0,45.0,5101.0,1373.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,8.59,1.11,8.75,1.09,7.24
87,16.0,Miami,Miami Open,31/03/2021,Masters 1000,Outdoor,Hard,4th Round,3.0,Tsitsipas S.,Sonego L.,5.0,34.0,6950.0,1668.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,6.38,1.15,6.6,1.13,5.86
88,16.0,Miami,Miami Open,31/03/2021,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Sinner J.,Bublik A.,31.0,44.0,1789.0,1385.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.33,3.64,1.37,3.7,1.33,3.33
89,16.0,Miami,Miami Open,01/04/2021,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Bautista Agut R.,Medvedev D.,12.0,2.0,2910.0,9940.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.81,1.31,4.0,1.33,3.6,1.29
90,16.0,Miami,Miami Open,01/04/2021,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Hurkacz H.,Tsitsipas S.,37.0,5.0,1645.0,6950.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,4.5,1.2,4.74,1.23,4.89,1.24,4.43,1.21
